year,site,plot,siteplot,comm,div,div.shrub,plot.size,mu4.plot,pool,CWM_LD,CWM_SLA,CWM_WD,NE,CE,SE,fd_7t,fd_3t,FDis_7t,FDis_3t,PD,MPD,PS,ba,volume,density,deltaba,deltavolume,massc,deltamassc,ba_shrub
2013,A,R20,A:R20,A.AcDa|QuAc,2,0,1mu,A.C_2_8_1,A3,0,16.21158757,0.62255817,NA,NA,NA,0.473262795,0.465494104,2.832818038,2.159654993,217.958513,217.958513,NA,3.735993052,5.387460476,12,NA,NA,1.268891809,NA,NA
2015,A,R20,A:R20,A.AcDa|QuAc,2,0,1mu,A.C_2_8_1,A3,0,16.21158757,0.62255817,6.492770581,32.10969805,-25.61692747,0.473262795,0.465494104,2.832818038,2.159654993,217.958513,217.958513,NA,8.327323857,18.35625101,11,2.80735834,8.338429383,4.312474525,1.95549104,NA
2017,A,R20,A:R20,A.AcDa|QuAc,2,0,1mu,A.C_2_8_1,A3,0,16.21158757,0.62255817,NA,NA,NA,0.473262795,0.465494104,2.832818038,2.159654993,217.958513,217.958513,0.599971159,13.96642821,41.34623858,10,2.607880307,11.2569494,9.66995525,2.612297151,NA
2014,A,F29,A:F29,A.CaCa,1,0,1mu,A.B_1_2_1,A2,1,8.271723356,0.55337366,NA,NA,NA,0,0,0,0,0,0,NA,1.426009883,2.542717577,1,0.884235282,1.863309718,0.598135509,0.438076098,NA
2013,A,F29,A:F29,A.CaCa,1,0,1mu,A.B_1_2_1,A2,1,8.271723356,0.55337366,NA,NA,NA,0,0,0,0,0,0,NA,0.5417746,0.679407859,1,NA,NA,0.160059411,NA,NA
2015,A,F29,A:F29,A.CaCa,1,0,1mu,A.B_1_2_1,A2,1,8.271723356,0.55337366,NA,NA,NA,0,0,0,0,0,0,NA,2.701687256,6.31578749,1,1.275677374,3.773069912,1.481097517,0.882962008,NA
2017,A,F29,A:F29,A.CaCa,1,0,1mu,A.B_1_2_1,A2,1,8.271723356,0.55337366,NA,NA,NA,0,0,0,0,0,0,NA,5.935820302,17.6147248,1,0.594615294,3.703602466,4.090106306,0.849124581,NA
2016,A,F29,A:F29,A.CaCa,1,0,1mu,A.B_1_2_1,A2,1,8.271723356,0.55337366,NA,NA,NA,0,0,0,0,0,0,NA,5.341205008,13.91112234,1,2.639517752,7.595334847,3.240981724,1.759884207,NA
2013,A,N25,A:N25,A.CaCa|ChAx|CyGl|DaOl|DiGl|QuSe|SaDi|SaSe,8,0,1mu,A.C_8_1_1,A3,0.375,11.95434818,0.538133512,19.13430033,14.34581173,4.788488601,1.429858819,1.364091851,2.45650654,1.629489761,666.419559,200.3263182,NA,11.12021945,28.67842051,11,NA,NA,6.691511361,NA,NA
2017,A,N25,A:N25,A.CaCa|ChAx|CyGl|DaOl|DiGl|QuSe|SaDi|SaSe,8,0,1mu,A.C_8_1_1,A3,0.375,11.95434818,0.538133512,57.4464719,135.2897869,-77.84331503,1.429858819,1.364091851,2.45650654,1.629489761,666.419559,200.3263182,0.722856057,25.45714482,100.0919829,11,2.819272518,13.58185703,22.64485059,3.020743531,NA
2016,A,N25,A:N25,A.CaCa|ChAx|CyGl|DaOl|DiGl|QuSe|SaDi|SaSe,8,0,1mu,A.C_8_1_1,A3,0.375,11.95434818,0.538133512,54.20397059,78.51390473,-24.30993414,1.429858819,1.364091851,2.45650654,1.629489761,666.419559,200.3263182,0.747595347,22.6378723,86.51012588,11,5.437855641,30.90004139,19.62410706,6.805446375,NA
2015,A,N25,A:N25,A.CaCa|ChAx|CyGl|DaOl|DiGl|QuSe|SaDi|SaSe,8,0,1mu,A.C_8_1_1,A3,0.375,11.95434818,0.538133512,33.99786616,60.88727296,-26.8894068,1.429858819,1.364091851,2.45650654,1.629489761,666.419559,200.3263182,NA,17.20001666,55.61008449,11,4.605513894,20.61940419,12.81866068,4.666403649,NA
2014,A,N25,A:N25,A.CaCa|ChAx|CyGl|DaOl|DiGl|QuSe|SaDi|SaSe,8,0,1mu,A.C_8_1_1,A3,0.375,11.95434818,0.538133512,20.43832421,24.98919944,-4.550875231,1.429858819,1.364091851,2.45650654,1.629489761,666.419559,200.3263182,NA,12.59450276,34.9906803,11,1.474283315,6.312259788,8.152257031,1.46074567,NA
2013,A,O24,A:O24,A.CaCa|CyGl,2,0,1mu,A.C_2_1_1,A3,1,8.468679019,0.550324181,1.696266089,-0.136232684,1.832498774,0.166237544,0.016383236,0.722471061,0.083129234,88.526392,88.526392,NA,2.913259038,4.308979356,10,NA,NA,1.015043513,NA,NA
2014,A,O24,A:O24,A.CaCa|CyGl,2,0,1mu,A.C_2_1_1,A3,1,8.468679019,0.550324181,4.900541908,0.849847403,4.050694505,0.166237544,0.016383236,0.722471061,0.083129234,88.526392,88.526392,NA,6.05739879,10.9984765,11,3.144139752,6.689497142,2.587850594,1.572807081,NA
2017,A,O24,A:O24,A.CaCa|CyGl,2,0,1mu,A.C_2_1_1,A3,1,8.468679019,0.550324181,19.5958641,1.400271038,18.19559306,0.166237544,0.016383236,0.722471061,0.083129234,88.526392,88.526392,0,18.34852606,54.70838154,10,5.354819214,21.60569064,12.76768447,5.008833834,NA
2016,A,O24,A:O24,A.CaCa|CyGl,2,0,1mu,A.C_2_1_1,A3,1,8.468679019,0.550324181,9.683164408,0.124294732,9.558869676,0.166237544,0.016383236,0.722471061,0.083129234,88.526392,88.526392,0,12.99370684,33.10269091,11,4.044683527,13.04495963,7.758850633,3.04733049,NA
2015,A,O24,A:O24,A.CaCa|CyGl,2,0,1mu,A.C_2_1_1,A3,1,8.468679019,0.550324181,7.783425642,1.228525618,6.554900024,0.166237544,0.016383236,0.722471061,0.083129234,88.526392,88.526392,NA,8.949023318,20.05773128,11,2.891624528,9.059254779,4.711520143,2.123669549,NA
2017,A,J13,A:J13,A.CaCa|CyGl|SaDi|SaSe,4,0,1mu,A.C_4_1_1,A3,0.5,11.05482353,0.495593735,15.09782094,19.42620355,-4.328382615,0.884098483,0.892352954,2.250061156,1.602572619,270.236898,158.622067,0.469135802,17.82571229,48.26448797,8,3.567763886,13.87845414,11.30013723,3.233673656,NA
2013,A,J13,A:J13,A.CaCa|CyGl|SaDi|SaSe,4,0,1mu,A.C_4_1_1,A3,0.5,11.05482353,0.495593735,2.140979171,2.458746141,-0.31776697,0.884098483,0.892352954,2.250061156,1.602572619,270.236898,158.622067,NA,4.157514598,5.943117182,8,NA,NA,1.399391959,NA,NA
2015,A,J13,A:J13,A.CaCa|CyGl|SaDi|SaSe,4,0,1mu,A.C_4_1_1,A3,0.5,11.05482353,0.495593735,4.215921235,5.288173666,-1.072252431,0.884098483,0.892352954,2.250061156,1.602572619,270.236898,158.622067,NA,9.292230982,17.2905879,9,2.593595657,6.455560951,4.066237001,1.516139926,NA
2014,A,J13,A:J13,A.CaCa|CyGl|SaDi|SaSe,4,0,1mu,A.C_4_1_1,A3,0.5,11.05482353,0.495593735,3.665783274,3.696803843,-0.031020569,0.884098483,0.892352954,2.250061156,1.602572619,270.236898,158.622067,NA,6.698635325,10.83502695,9,2.541120727,4.891909772,2.550097075,1.150705117,NA
2016,A,J13,A:J13,A.CaCa|CyGl|SaDi|SaSe,4,0,1mu,A.C_4_1_1,A3,0.5,11.05482353,0.495593735,9.672508125,10.39050907,-0.71800095,0.884098483,0.892352954,2.250061156,1.602572619,270.236898,158.622067,0.160401003,14.2579484,34.38603383,8,4.965717421,17.09544593,8.066463572,4.00022657,NA
2013,A,J05,A:J05,A.CaCa|LiGl,2,0,1mu,A.B_2_4_1,A2,1,9.344382578,0.522114502,-2.003309996,-2.003309996,0,0.166237544,0.202584765,0.975448361,0.542621759,88.526391,88.526391,NA,0,0,0,NA,NA,0,NA,NA
2017,A,J05,A:J05,A.CaCa|LiGl,2,0,1mu,A.B_2_4_1,A2,1,9.344382578,0.522114502,-44.22107917,-44.22107917,0,0.166237544,0.202584765,0.975448361,0.542621759,88.526391,88.526391,NA,0,0,0,0,0,0,0,NA
2015,A,J05,A:J05,A.CaCa|LiGl,2,0,1mu,A.B_2_4_1,A2,1,9.344382578,0.522114502,-14.18007108,-14.18007108,0,0.166237544,0.202584765,0.975448361,0.542621759,88.526391,88.526391,NA,0,0,0,0,0,0,0,NA
2016,A,J05,A:J05,A.CaCa|LiGl,2,0,1mu,A.B_2_4_1,A2,1,9.344382578,0.522114502,-30.83338769,-30.83338769,0,0.166237544,0.202584765,0.975448361,0.542621759,88.526391,88.526391,NA,0,0,0,0,0,0,0,NA
2014,A,J05,A:J05,A.CaCa|LiGl,2,0,1mu,A.B_2_4_1,A2,1,9.344382578,0.522114502,-6.702200029,-6.702200029,0,0.166237544,0.202584765,0.975448361,0.542621759,88.526391,88.526391,NA,0,0,0,0,0,0,0,NA
2016,A,L09,A:L09,A.CaEy,1,4,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,3.289187455,5.386239305,5,1.206029954,2.5121211,1.267675698,0.590697967,NA
2015,A,N29,A:N29,A.CaEy,1,0,1mu,A.A_1_15_2,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.108519183,0.060485984,1,0.057226913,0.039389627,0.014256696,0.009284077,NA
2017,A,N29,A:N29,A.CaEy,1,0,1mu,A.A_1_15_2,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.183985702,0.118466753,1,0.022796564,0.012931695,0.027921623,0.003047637,NA
2016,A,M10,A:M10,A.CaEy,1,2,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,10.47309022,25.42309528,7,3.926729557,12.77084016,5.955070135,2.980911881,NA
2017,A,L10,A:L10,A.CaEy,1,0,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,14.43684285,28.76807322,4,2.995225404,5.919202241,6.685261452,1.369097873,NA
2014,A,L09,A:L09,A.CaEy,1,4,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,1.442792323,1.530225587,5,0.680579301,0.843366255,0.360547902,0.198683741,NA
2013,A,L09,A:L09,A.CaEy,1,4,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.762213021,0.686859333,5,NA,NA,0.16186416,NA,NA
2014,A,M10,A:M10,A.CaEy,1,2,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,4.045387824,6.638509667,7,2.220579365,4.403912378,1.562194361,1.035749386,NA
2013,A,M09,A:M09,A.CaEy,1,8,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.604123675,0.346503326,10,NA,NA,0.0816689,NA,NA
2015,A,L10,A:L10,A.CaEy,1,0,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,5.170976286,8.430992107,3,2.374673278,4.174235688,1.978304898,0.977464325,NA
2015,A,L09,A:L09,A.CaEy,1,4,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,2.083157501,2.874118205,5,0.640365179,1.343892618,0.676977731,0.316429829,NA
2013,A,N29,A:N29,A.CaEy,1,0,1mu,A.A_1_15_2,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.014015295,0.004930265,1,NA,NA,0.001162127,NA,NA
2016,A,N29,A:N29,A.CaEy,1,0,1mu,A.A_1_15_2,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.161189137,0.105535058,1,0.052669955,0.045049075,0.024873986,0.01061729,NA
2014,A,N29,A:N29,A.CaEy,1,0,1mu,A.A_1_15_2,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.05129227,0.021096357,1,0.037276975,0.016166092,0.004972619,0.003810492,NA
2017,A,L09,A:L09,A.CaEy,1,4,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,5.627313078,12.07829139,4,2.338125622,6.692052087,2.83626776,1.568592062,1.147364273
2015,A,M10,A:M10,A.CaEy,1,2,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,6.546360663,12.65225511,7,2.500972839,6.013745448,2.974158254,1.411963893,NA
2016,A,L10,A:L10,A.CaEy,1,0,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,11.44161745,22.84887098,3,6.270641162,14.41787887,5.316163579,3.337858681,NA
2016,A,M09,A:M09,A.CaEy,1,8,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,4.343013398,6.158976801,8,2.273965393,4.015836921,1.449422159,0.944549542,NA
2013,A,L10,A:L10,A.CaEy,1,0,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,0.931579955,1.167291932,3,NA,NA,0.274973604,NA,NA
2017,A,M10,A:M10,A.CaEy,1,2,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,4.90321895,13.9079528,2,-5.56987127,-11.51514248,3.259616087,-2.695454048,2.000822428
2014,A,M09,A:M09,A.CaEy,1,8,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,1.183855262,1.062038603,11,0.579731587,0.715535277,0.250272795,0.168603896,NA
2015,A,M09,A:M09,A.CaEy,1,8,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,2.069048006,2.143139879,8,0.885192744,1.081101277,0.504872617,0.254599822,NA
2017,A,M09,A:M09,A.CaEy,1,8,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,0,5.209591941,9.020945359,6,0.866578543,2.861968558,2.121854015,0.672431856,1.951838074
2013,A,M10,A:M10,A.CaEy,1,2,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,1.824808458,2.234597288,5,NA,NA,0.526444975,NA,NA
2014,A,L10,A:L10,A.CaEy,1,0,4mu,A.A_1_15_1,A1,1,9.286117885,0.536929262,NA,NA,NA,0,0,0,0,0,0,NA,2.796303008,4.256756419,3,1.864723053,3.089464487,1.000840573,0.725866969,NA
2016,A,L21,A:L21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,8,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,27.22839671,23.70800571,3.520390995,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.679625681,25.76723947,76.80936457,13,7.409059315,31.95699367,17.90114121,7.392412659,NA
2015,A,L22,A:L22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,32.67919752,-6.200963433,38.88016095,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,22.62186334,62.88595677,12,2.622471109,12.64120437,14.64851842,2.913415064,NA
2013,A,L21,A:L21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,8,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,5.439242633,1.742951578,3.696291054,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,10.52715258,20.49625135,13,NA,NA,4.814485779,NA,NA
2015,A,L21,A:L21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,8,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,12.26551534,10.77470159,1.490813749,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,18.35818016,44.8523709,16,4.026005298,14.00588703,10.50872855,3.271214124,NA
2015,A,M21,A:M21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,2,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,13.71980479,41.91677967,-28.19697488,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,9.116100733,33.44187101,4,1.308020588,10.98625409,7.803417669,2.543437521,NA
2017,A,U10,A:U10,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,1mu,A.A_16_1_2,A1,0.375,11.24574175,0.566374416,123.1213137,29.20892377,93.91238998,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.761449095,40.4353472,184.065225,11,7.76730965,33.302031,42.02802117,7.46740268,NA
2015,A,M22,A:M22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,4,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,23.61347008,268.0697948,-244.4563247,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,11.82528872,47.17866511,8,1.797214283,11.30234415,10.98707976,2.643809895,NA
2016,A,M22,A:M22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,4,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,66.68551359,643.3149832,-576.6294696,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.73671744,20.44759979,101.8631339,9,8.622311076,54.68446875,23.09912858,12.11204882,NA
2016,A,M21,A:M21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,2,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,22.25579617,37.93866073,-15.68286456,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.359908695,12.30635393,50.52174838,4,3.190253192,17.07987738,11.70347293,3.900055257,NA
2015,A,U10,A:U10,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,1mu,A.A_16_1_2,A1,0.375,11.24574175,0.566374416,71.80324512,17.20352818,54.59971694,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,26.04792143,102.5052904,11,4.796921579,34.70585938,23.79216184,7.959961321,NA
2017,A,L22,A:L22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,113.5784621,17.1596359,96.41882616,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.863825676,45.0600118,163.5416794,12,6.151981424,33.0303861,37.10840444,7.256068991,NA
2013,A,U10,A:U10,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,1mu,A.A_16_1_2,A1,0.375,11.24574175,0.566374416,32.56308246,18.47822923,14.08485323,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,16.6637263,46.91959241,12,NA,NA,10.9829814,NA,NA
2016,A,U10,A:U10,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,1mu,A.A_16_1_2,A1,0.375,11.24574175,0.566374416,103.1489099,29.17329554,73.9756144,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.682696303,32.66803755,150.763194,11,6.620116115,48.25790365,34.56061849,10.76845664,NA
2014,A,L22,A:L22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,28.12429693,-3.890826895,32.01512382,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,19.99939223,50.24475241,13,4.354940087,13.78058605,11.73510335,3.202121558,NA
2014,A,M22,A:M22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,4,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,19.06900476,162.2384385,-143.1694337,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,10.02807444,35.87632096,8,2.960120933,13.12450452,8.343269868,3.03151106,NA
2014,A,M21,A:M21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,2,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,8.574025032,33.4950197,-24.92099467,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,7.808080145,22.45561692,5,2.484202174,9.390209856,5.259980148,2.190803079,NA
2017,A,L21,A:L21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,8,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,32.29571164,16.87899786,15.41671378,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.759696788,30.05560985,95.44296957,13,4.288370381,18.633605,22.2045997,4.30345849,1.59764352
2017,A,M22,A:M22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,4,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,53.30769698,592.8682025,-539.5605055,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.774932615,20.93668972,95.77871663,9,0.489089927,-6.084417229,21.84536675,-1.253761837,0.339122445
2014,A,U10,A:U10,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,1mu,A.A_16_1_2,A1,0.375,11.24574175,0.566374416,45.85080418,10.13840539,35.71239878,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,21.25099986,67.79943098,11,4.587273552,20.87983857,15.83220052,4.849219125,NA
2013,A,M21,A:M21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,2,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,4.059957218,20.74338579,-16.68342857,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,5.323877971,13.06540706,5,NA,NA,3.069177069,NA,NA
2016,A,L22,A:L22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,87.46493685,3.125291557,84.3396453,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.735466551,38.90803037,130.5112933,12,16.28616704,67.6253365,29.85233545,15.20381703,NA
2013,A,M22,A:M22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,4,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,11.34861057,81.33045034,-69.98183977,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,7.067953504,22.75181644,7,NA,NA,5.311758808,NA,NA
2017,A,M21,A:M21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,2,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,16.08495395,47.56200218,-31.47704823,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,0.666986373,13.58874236,51.03118139,4,1.282388436,0.509433009,11.8356322,0.13215927,0.045216326
2013,A,L22,A:L22,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,0,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,21.97305918,-2.877729696,24.85078888,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,15.64445214,36.46416635,12,NA,NA,8.532981797,NA,NA
2014,A,L21,A:L21,A.CaEy|CaHe|CaSc|ChAx|CyGl|CyMy|KoBi|LiFo|LiGl|NySi|QuFa|QuSe|RhCh|SaMu|SaSe|ScSu,16,8,4mu,A.A_16_1_1,A1,0.375,11.24574175,0.566374416,7.408483964,4.205238732,3.203245232,1.902436201,1.54308651,2.121563314,1.415641181,1101.567454,185.3422523,NA,14.33217486,30.84648386,16,3.80502228,10.35023251,7.23751443,2.42302865,NA
2013,A,J07,A:J07,A.CaEy|CiCa|CyMy|KoBi,4,0,1mu,A.B_4_1_1,A2,0.75,10.9432396,0.538754354,0.948555171,-1.516458989,2.46501416,0.819831917,0.78338549,1.467102607,0.951476157,409.346287,215.4591538,NA,3.367953942,7.418498196,5,NA,NA,1.744982134,NA,NA
2016,A,J07,A:J07,A.CaEy|CiCa|CyMy|KoBi,4,0,1mu,A.B_4_1_1,A2,0.75,10.9432396,0.538754354,36.83218701,36.43417864,0.398008362,0.819831917,0.78338549,1.467102607,0.951476157,409.346287,215.4591538,0.414035088,14.80649515,55.54038732,5,6.449369288,29.72981539,12.84677592,6.805139361,NA
2015,A,J07,A:J07,A.CaEy|CiCa|CyMy|KoBi,4,0,1mu,A.B_4_1_1,A2,0.75,10.9432396,0.538754354,13.04410096,13.23537493,-0.191273961,0.819831917,0.78338549,1.467102607,0.951476157,409.346287,215.4591538,NA,8.357125861,25.81057193,5,2.755305842,11.98501396,6.041636561,2.794315716,NA
2017,A,J07,A:J07,A.CaEy|CiCa|CyMy|KoBi,4,0,1mu,A.B_4_1_1,A2,0.75,10.9432396,0.538754354,60.41070787,70.21046722,-9.799759346,0.819831917,0.78338549,1.467102607,0.951476157,409.346287,215.4591538,0.760538344,22.72826889,89.4086096,5,7.921773742,33.86822228,20.38915026,7.542374341,NA
2014,A,J07,A:J07,A.CaEy|CiCa|CyMy|KoBi,4,0,1mu,A.B_4_1_1,A2,0.75,10.9432396,0.538754354,4.609123776,2.703824945,1.90529883,0.819831917,0.78338549,1.467102607,0.951476157,409.346287,215.4591538,NA,5.601820019,13.82555798,5,2.233866077,6.40705978,3.247320845,1.502338711,NA
